ID	FK_Plant_ID	Unique_Plant_Id	PlantName	OptOutPlant	CapacityOptedOutMW	HoursOperated	PlantIncludedInNERP
21359	21359	NL0193	Tata Steel IJmuiden BV, ENB11	No			No
21360	21360	NL0194	Tata Steel IJmuiden BV, ENB10	No			No
21361	21361	NL0195	Tata Steel IJmuiden BV, ENB07	No			No
21362	21362	NL0196	Tata Steel IJmuiden BV, ENB03	No			No
21363	21363	NL0197	Tata Steel IJmuiden BV, ENB02	No			No
21364	21364	PL0001	ANWIL SA	No			No
21365	21365	PL0002	ArcelorMittal Poland S.A. - Oddział Kraków (ex. Huta im. T. Sendzimira S.A.)	No			No
21366	21366	PL0003	"Zakłady Koksownicze ""Zdzieszowice"" Sp. z o.o."	No			No
21367	21367	PL0006	Elektrociepłownia nr 2	No			No
21368	21368	PL0007	Elektrociepłownia nr 3	No			No
21369	21369	PL0008	Elektrociepłownia nr 4	No			No
21370	21370	PL0009	Dalkia Poznań ZEC S.A. ECI Garbary	No			No
21371	21371	PL0010	Dalkia Poznań ZEC S.A. ECII Karolin	No			No
21372	21372	PL0011	"Elektrociepłownia ""KRAKÓW"" S.A."	No			No
21373	21373	PL0012	Elektrownia Rybnik S.A.	No			No
21374	21374	PL0013	Toruńska Energetyka Cergia S.A.	No			No
21375	21375	PL0014	Elektrociepłownie Wybrzeże SA - Elektrociepłownia Gdańska (Ec2)	No			No
21376	21376	PL0015	Elektrociepłownie Wybrzeże S.A. - Elektrociepłownia Gdyńska (Ec3)	No			No
21377	21377	PL0017	"Elektrociepłownia ""Będzin"" S.A."	No			No
21378	21378	PL0019	"Elektrociepłownia ""Zielona Góra"" S.A."	No			No
21379	21379	PL0020	Elektrociepłownia Białystok S.A.	No			No
21380	21380	PL0021	"Elektrociepłownia Chorzów ""ELCHO"" Sp. z o.o."	No			No
21381	21381	PL0022	MEGATEM EC-Lublin Sp. z o.o.	No			No
21382	21382	PL0024	"""Elektrociepłownia Starogard"" Spółka z o.o."	No			No
21383	21383	PL0026	Elektrownia Połaniec Spółka Akcyjna Grupa Electrabel Polska (ex. Elektrownia im. T. Kościuszki S.A. w Połańcu)	No			No
21384	21384	PL0027	Elektrownia Skawina S.A.	No			No
21385	21385	PL0028	"Elektrownia ""Kozienice"" S.A."	No			No
21386	21386	PL0029	"Zespół Elektrowni Ostrołęka S.A. - Elektrociepłownia Ostrołęka ""A"""	No			No
21387	21387	PL0030	"Zespół Elektrowni Ostrołęka S.A. - Elektrownia Ostrołęka ""B"""	No			No
21388	21388	PL0031	Elektrociepłownia Elbląg Sp. z o.o.	No			No
21389	21389	PL0032	Energetyka Cieplna Opolszczyzny SA	No			No
21390	21390	PL0033	FENICE Poland Sp. z o o	No			No
21391	21391	PL0037	Elektrociepłownia Zabrze SA	No			No
21392	21392	PL0038	Zakłady Azotowe w Tarnowie - Mościcach S.A.	No			No
21393	21393	PL0039	Zakłady Azotowe Kędzierzyn S.A.	No			No
21394	21394	PL0040	"Zakłady Azotowe ""Puławy"" S.A."	No			No
21395	21395	PL0041	"Zakłady Chemiczne ""Police"" S.A. - Zakład Energetyczny - Elektrociepłownia EC 2"	No			No
21396	21396	PL0042	Grupa LOTOS S.A. (Gdańskiej?)	No			No
21397	21397	PL0043	International Paper - Kwidzyn S.A.	No			No
21398	21398	PL0047	MICHELIN POLSKA S.A	No			No
21399	21399	PL0049	MPEC Sp. z o.o. w Białymstoku Ciepłownia	No			No
21400	21400	PL0050	Miejskie Przedsiębiorstwo Energetyki Cieplnej w Łomży Sp. z o.o.	No			No
21401	21401	PL0051	MPEC w Przemyślu Sp. z o.o.	No			No
21402	21402	PL0052	Mondi Packaging Paper Świecie S.A.	No			No
21403	21403	PL0053	"Przedsiębiorstwo Energetyczne ""Energetyka - Rokita"" Sp. z o.o."	No			No
21404	21404	PL0054	Energetyka Boruta Sp. z o.o.	No			No
21405	21405	PL0055	Elektrociepłownia Gorzów S.A.	No			No
21406	21406	PL0057	Elektrociepłownia Kielce Spółka Akcyjna	No			No
21407	21407	PL0058	Elektrociepłownia Lublin-Wrotków Sp. z o.o.	No			No
21408	21408	PL0060	Elektrociepłownia Rzeszów S.A.	No			No
21409	21409	PL0062	BOT Elektrownia Bełchatów S.A.	No			No
21410	21410	PL0063	BOT Elektrownia Opole S.A.	No			No
21411	21411	PL0064	BOT Elektrownia Turów S.A.	No			No
21412	21412	PL0066	EC Bydgoszcz II	No			No
21413	21413	PL0067	Elektrownia Dolna Odra	No			No
21414	21414	PL0068	Elektrownia Pomorzany	No			No
21415	21415	PL0069	Elektrownia Szczecin	No			No
21416	21416	PL0070	Elektrociepłownia Kawęczyn	No			No
21417	21417	PL0071	Ciepłownia Wola	No			No
21418	21418	PL0072	Elektrociepłownia Siekierki	No			No
21419	21419	PL0073	Zakład Elektrociepłowni Polskiego Koncernu Naftowego ORLEN S.A.	No			No
21420	21420	PL0074	Przedsiębiorstwo Energetyki Cieplnej - Gliwice Sp. z o.o.	No			No
21421	21421	PL0075	Elektrociepłownie Kujawskie Sp. z o.o.	No			No
21422	21422	PL0076	Elektrociepłownie Kujawskie Sp. z o.o.	No			No
21423	21423	PL0077	"Spółka Energetyczna ""Jastrzębie"" S.A. - Elektrociepłownia ""Zofiówka"""	No			No
21424	21424	PL0078	"Spólka Energetyczna ""Jastrzębie"" S.A. - Elektrociepłownia ""Moszczenica"""	No			No
21425	21425	PL0080	Energetyka Dwory Sp. z o.o.	No			No
21426	21426	PL0081	Szczecińska Energetyka Cieplna Sp. z o.o. Ciepłownia Rejonowa Benesza	No			No
21427	21427	PL0082	PKE S.A. Elektrociepłownia Katowice	No			No
21428	21428	PL0083	Elektrociepłownia EC Nowa Sp. z o.o.	No			No
21429	21429	PL0084	Elektrociepłownia Tychy S.A.	No			No
21430	21430	PL0085	PKE S.A. Elektrownia Siersza w Trzebini	No			No
21431	21431	PL0086	PKE S.A. Elektrociepłownia Bielsko-Północ EC2	No			No
21432	21432	PL0087	PKE S.A. Elektrownia Blachownia	No			No
21433	21433	PL0089	PKE S.A. Elektrownia Jaworzno III - Elektrownia II	No			No
21434	21434	PL0090	PKE S.A. Elektrownia Jaworzno III - Elektrownia III	No			No
21435	21435	PL0091	PKE S.A. Elektrownia Łagisza	No			No
21436	21436	PL0092	PKE S.A. Elektrownia Łaziska	No			No
21437	21437	PL0093	"Elektrownia ""Stalowa Wola"" S.A."	No			No
21438	21438	PL0094	PKE S.A. Elektrociepłownia Bielsko-Biała EC1	No			No
21439	21439	PL0095	Centralna Ciepłownia w Legnicy	No			No
21440	21440	PL0096	Zakład Elektroenergetyczny H.Cz. ELSEN Sp. z o.o.	No			No
21441	21441	PL0098	Elektrownia Adamów	No			No
21442	21442	PL0099	Elektrownia Konin	No			No
21443	21443	PL0100	Elektrownia Pątnów	No			No
21444	21444	PL0101	Elektrociepłownia Czechnica	No			No
21445	21445	PL0102	Elektrociepłownia Wrocław	No			No
21446	21446	PL0103	EC Bydgoszcz III	No			No
21447	21447	PL0104	Elektrociepłownia Żerań	No			No
21448	21448	PL0200	Zespół Elektrociepłowni Bytom Spółka Akcyjna – Elektrociepłownia Miechowice	No			No
21449	21449	PL0201	Elektrociepłownia Marcel Sp. z o.o.	No			No
21450	21450	PL0202	Zakład Elektroenergetyczny H.Cz. ELSEN Sp. z o.o.	No			No
21451	21451	PL0231	PKE S.A. Elektrownia Halemba	No			No
21452	21452	PL0235	Krajowa Spółka Cukrowa S.A. w Toruniu, Oddział Cukrownia Łapy	No			No
21453	21453	PL0236	"Krajowa Spółka Cukrowa S.A. w Toruniu, Oddział ""Cukrownia Krasnystaw"""	No			No
21454	21454	PL0237	ELANA-ENERGETYKA Sp. z o.o.	No			No
21455	21455	PL0239	Centralna Ciepłownia w Lubinie	No			No
21456	21456	PL0240	EC Bydgoszcz I	No			No
21457	21457	PL0241	"""Łęczyńska Energetyka"" Spółka z o.o. w Bogdance"	No			No
21458	21458	PL0001	ANWIL SA	No			No
21459	21459	PL0002	ArcelorMittal Poland S.A. - Oddział Kraków (ex. Huta im. T. Sendzimira S.A.)	No			No
21460	21460	PL0003	"Zakłady Koksownicze ""Zdzieszowice"" Sp. z o.o."	No			No
21461	21461	PL0006	Elektrociepłownia nr 2	No			No
21462	21462	PL0007	Elektrociepłownia nr 3	No			No
21463	21463	PL0008	Elektrociepłownia nr 4	No			No
21464	21464	PL0009	Dalkia Poznań ZEC S.A. ECI Garbary	No			No
21465	21465	PL0010	Dalkia Poznań ZEC S.A. ECII Karolin	No			No
21466	21466	PL0011	"Elektrociepłownia ""KRAKÓW"" S.A."	No			No
21467	21467	PL0012	Elektrownia Rybnik S.A.	No			No
21468	21468	PL0013	Toruńska Energetyka Cergia S.A.	No			No
21469	21469	PL0014	Elektrociepłownie Wybrzeże SA - Elektrociepłownia Gdańska (Ec2)	No			No
21470	21470	PL0015	Elektrociepłownie Wybrzeże S.A. - Elektrociepłownia Gdyńska (Ec3)	No			No
21471	21471	PL0017	"Elektrociepłownia ""Będzin"" S.A."	No			No
21472	21472	PL0019	"Elektrociepłownia ""Zielona Góra"" S.A."	No			No
21473	21473	PL0020	Elektrociepłownia Białystok S.A.	No			No
21474	21474	PL0021	"Elektrociepłownia Chorzów ""ELCHO"" Sp. z o.o."	No			No
21475	21475	PL0022	MEGATEM EC-Lublin Sp. z o.o.	No			No
21476	21476	PL0024	"""Elektrociepłownia Starogard"" Spółka z o.o."	No			No
21477	21477	PL0026	Elektrownia Połaniec Spółka Akcyjna Grupa Electrabel Polska (ex. Elektrownia im. T. Kościuszki S.A. w Połańcu)	No			No
21478	21478	PL0027	Elektrownia Skawina S.A.	No			No
21479	21479	PL0028	"Elektrownia ""Kozienice"" S.A."	No			No
21480	21480	PL0029	"Zespół Elektrowni Ostrołęka S.A. - Elektrociepłownia Ostrołęka ""A"""	No			No
21481	21481	PL0030	"Zespół Elektrowni Ostrołęka S.A. - Elektrownia Ostrołęka ""B"""	No			No
21482	21482	PL0031	Elektrociepłownia Elbląg Sp. z o.o.	No			No
21483	21483	PL0032	Energetyka Cieplna Opolszczyzny SA	No			No
21484	21484	PL0033	FENICE Poland Sp. z o o	No			No
21485	21485	PL0037	Elektrociepłownia Zabrze SA	No			No
21486	21486	PL0038	Zakłady Azotowe w Tarnowie - Mościcach S.A.	No			No
21487	21487	PL0039	Zakłady Azotowe Kędzierzyn S.A.	No			No
21488	21488	PL0040	"Zakłady Azotowe ""Puławy"" S.A."	No			No
21489	21489	PL0041	"Zakłady Chemiczne ""Police"" S.A. - Zakład Energetyczny - Elektrociepłownia EC 2"	No			No
21490	21490	PL0042	Grupa LOTOS S.A. (Gdańskiej?)	No			No
21491	21491	PL0043	International Paper - Kwidzyn S.A.	No			No
21492	21492	PL0047	MICHELIN POLSKA S.A	No			No
21493	21493	PL0049	MPEC Sp. z o.o. w Białymstoku Ciepłownia	No			No
21494	21494	PL0050	Miejskie Przedsiębiorstwo Energetyki Cieplnej w Łomży Sp. z o.o.	No			No
21495	21495	PL0051	MPEC w Przemyślu Sp. z o.o.	No			No
21496	21496	PL0052	Mondi Packaging Paper Świecie S.A.	No			No
21497	21497	PL0053	"Przedsiębiorstwo Energetyczne ""Energetyka - Rokita"" Sp. z o.o."	No			No
21498	21498	PL0054	Energetyka Boruta Sp. z o.o.	No			No
21499	21499	PL0055	Elektrociepłownia Gorzów S.A.	No			No
21500	21500	PL0057	Elektrociepłownia Kielce Spółka Akcyjna	No			No
21501	21501	PL0058	Elektrociepłownia Lublin-Wrotków Sp. z o.o.	No			No
21502	21502	PL0060	Elektrociepłownia Rzeszów S.A.	No			No
21503	21503	PL0062	BOT Elektrownia Bełchatów S.A.	No			No
21504	21504	PL0063	BOT Elektrownia Opole S.A.	No			No
21505	21505	PL0064	BOT Elektrownia Turów S.A.	No			No
21506	21506	PL0066	EC Bydgoszcz II	No			No
21507	21507	PL0067	Elektrownia Dolna Odra	No			No
21508	21508	PL0068	Elektrownia Pomorzany	No			No
21509	21509	PL0069	Elektrownia Szczecin	No			No
21510	21510	PL0070	Elektrociepłownia Kawęczyn	No			No
21511	21511	PL0071	Ciepłownia Wola	No			No
21512	21512	PL0072	Elektrociepłownia Siekierki	No			No
21513	21513	PL0073	Zakład Elektrociepłowni Polskiego Koncernu Naftowego ORLEN S.A.	No			No
21514	21514	PL0074	Przedsiębiorstwo Energetyki Cieplnej - Gliwice Sp. z o.o.	No			No
21515	21515	PL0075	Elektrociepłownie Kujawskie Sp. z o.o.	No			No
21516	21516	PL0076	Elektrociepłownie Kujawskie Sp. z o.o.	No			No
21517	21517	PL0077	"Spółka Energetyczna ""Jastrzębie"" S.A. - Elektrociepłownia ""Zofiówka"""	No			No
21518	21518	PL0078	"Spólka Energetyczna ""Jastrzębie"" S.A. - Elektrociepłownia ""Moszczenica"""	No			No
21519	21519	PL0080	Energetyka Dwory Sp. z o.o.	No			No
21520	21520	PL0081	Szczecińska Energetyka Cieplna Sp. z o.o. Ciepłownia Rejonowa Benesza	No			No
21521	21521	PL0082	PKE S.A. Elektrociepłownia Katowice	No			No
21522	21522	PL0083	Elektrociepłownia EC Nowa Sp. z o.o.	No			No
21523	21523	PL0084	Elektrociepłownia Tychy S.A.	No			No
21524	21524	PL0085	PKE S.A. Elektrownia Siersza w Trzebini	No			No
21525	21525	PL0086	PKE S.A. Elektrociepłownia Bielsko-Północ EC2	No			No
21526	21526	PL0087	PKE S.A. Elektrownia Blachownia	No			No
21527	21527	PL0089	PKE S.A. Elektrownia Jaworzno III - Elektrownia II	No			No
21528	21528	PL0090	PKE S.A. Elektrownia Jaworzno III - Elektrownia III	No			No
21529	21529	PL0091	PKE S.A. Elektrownia Łagisza	No			No
21530	21530	PL0092	PKE S.A. Elektrownia Łaziska	No			No
21531	21531	PL0093	"Elektrownia ""Stalowa Wola"" S.A."	No			No
21532	21532	PL0094	PKE S.A. Elektrociepłownia Bielsko-Biała EC1	No			No
21533	21533	PL0095	Centralna Ciepłownia w Legnicy	No			No
21534	21534	PL0096	Zakład Elektroenergetyczny H.Cz. ELSEN Sp. z o.o.	No			No
21535	21535	PL0098	Elektrownia Adamów	No			No
21536	21536	PL0099	Elektrownia Konin	No			No
21537	21537	PL0100	Elektrownia Pątnów	No			No
21538	21538	PL0101	Elektrociepłownia Czechnica	No			No
21539	21539	PL0102	Elektrociepłownia Wrocław	No			No
21540	21540	PL0103	EC Bydgoszcz III	No			No
21541	21541	PL0104	Elektrociepłownia Żerań	No			No
21542	21542	PL0200	Zespół Elektrociepłowni Bytom Spółka Akcyjna – Elektrociepłownia Miechowice	No			No
21543	21543	PL0201	Elektrociepłownia Marcel Sp. z o.o.	No			No
21544	21544	PL0202	Zakład Elektroenergetyczny H.Cz. ELSEN Sp. z o.o.	No			No
21545	21545	PL0231	PKE S.A. Elektrownia Halemba	No			No
21546	21546	PL0235	Krajowa Spółka Cukrowa S.A. w Toruniu, Oddział Cukrownia Łapy	No			No
21547	21547	PL0236	"Krajowa Spółka Cukrowa S.A. w Toruniu, Oddział ""Cukrownia Krasnystaw"""	No			No
21548	21548	PL0237	ELANA-ENERGETYKA Sp. z o.o.	No			No
21549	21549	PL0239	Centralna Ciepłownia w Lubinie	No			No
21550	21550	PL0240	EC Bydgoszcz I	No			No
21551	21551	PL0241	"""Łęczyńska Energetyka"" Spółka z o.o. w Bogdance"	No			No
21552	21552	PL0001	ANWIL SA	No			No
21553	21553	PL0002	ArcelorMittal Poland S.A. - Oddział Kraków (ex. Huta im. T. Sendzimira S.A.)	No			No
21554	21554	PL0003	"Zakłady Koksownicze ""Zdzieszowice"" Sp. z o.o."	No			No
21555	21555	PL0006	Elektrociepłownia nr 2	No			No
21556	21556	PL0007	Elektrociepłownia nr 3	No			No
21557	21557	PL0008	Elektrociepłownia nr 4	No			No
21558	21558	PL0009	Dalkia Poznań ZEC S.A. ECI Garbary	No			No
21559	21559	PL0010	Dalkia Poznań ZEC S.A. ECII Karolin	No			No
21560	21560	PL0011	"Elektrociepłownia ""KRAKÓW"" S.A."	No			No
21561	21561	PL0012	Elektrownia Rybnik S.A.	No			No
21562	21562	PL0013	Toruńska Energetyka Cergia S.A.	No			No
21563	21563	PL0014	Elektrociepłownie Wybrzeże SA - Elektrociepłownia Gdańska (Ec2)	No			No
21564	21564	PL0015	Elektrociepłownie Wybrzeże S.A. - Elektrociepłownia Gdyńska (Ec3)	No			No
21565	21565	PL0017	"Elektrociepłownia ""Będzin"" S.A."	No			No
21566	21566	PL0019	"Elektrociepłownia ""Zielona Góra"" S.A."	No			No
21567	21567	PL0020	Elektrociepłownia Białystok S.A.	No			No
21568	21568	PL0021	"Elektrociepłownia Chorzów ""ELCHO"" Sp. z o.o."	No			No
21569	21569	PL0022	MEGATEM EC-Lublin Sp. z o.o.	No			No
21570	21570	PL0024	"""Elektrociepłownia Starogard"" Spółka z o.o."	No			No
21571	21571	PL0026	Elektrownia Połaniec Spółka Akcyjna Grupa Electrabel Polska (ex. Elektrownia im. T. Kościuszki S.A. w Połańcu)	No			No
21572	21572	PL0027	Elektrownia Skawina S.A.	No			No
21573	21573	PL0028	"Elektrownia ""Kozienice"" S.A."	No			No
21574	21574	PL0029	"Zespół Elektrowni Ostrołęka S.A. - Elektrociepłownia Ostrołęka ""A"""	No			No
21575	21575	PL0030	"Zespół Elektrowni Ostrołęka S.A. - Elektrownia Ostrołęka ""B"""	No			No
21576	21576	PL0031	Elektrociepłownia Elbląg Sp. z o.o.	No			No
21577	21577	PL0032	Energetyka Cieplna Opolszczyzny SA	No			No
21578	21578	PL0033	FENICE Poland Sp. z o o	No			No
21579	21579	PL0037	Elektrociepłownia Zabrze SA	No			No
21580	21580	PL0038	Zakłady Azotowe w Tarnowie - Mościcach S.A.	No			No
21581	21581	PL0039	Zakłady Azotowe Kędzierzyn S.A.	No			No
21582	21582	PL0040	"Zakłady Azotowe ""Puławy"" S.A."	No			No
21583	21583	PL0041	"Zakłady Chemiczne ""Police"" S.A. - Zakład Energetyczny - Elektrociepłownia EC 2"	No			No
21584	21584	PL0042	Grupa LOTOS S.A. (Gdańskiej?)	No			No
21585	21585	PL0043	International Paper - Kwidzyn S.A.	No			No
21586	21586	PL0047	MICHELIN POLSKA S.A	No			No
21587	21587	PL0049	MPEC Sp. z o.o. w Białymstoku Ciepłownia	No			No
21588	21588	PL0050	Miejskie Przedsiębiorstwo Energetyki Cieplnej w Łomży Sp. z o.o.	No			No
21589	21589	PL0051	MPEC w Przemyślu Sp. z o.o.	No			No
21590	21590	PL0052	Mondi Packaging Paper Świecie S.A.	No			No
21591	21591	PL0053	"Przedsiębiorstwo Energetyczne ""Energetyka - Rokita"" Sp. z o.o."	No			No
21592	21592	PL0054	Energetyka Boruta Sp. z o.o.	No			No
21593	21593	PL0055	Elektrociepłownia Gorzów S.A.	No			No
21594	21594	PL0057	Elektrociepłownia Kielce Spółka Akcyjna	No			No
21595	21595	PL0058	Elektrociepłownia Lublin-Wrotków Sp. z o.o.	No			No
21596	21596	PL0060	Elektrociepłownia Rzeszów S.A.	No			No
21597	21597	PL0062	BOT Elektrownia Bełchatów S.A.	No			No
21598	21598	PL0063	BOT Elektrownia Opole S.A.	No			No
21599	21599	PL0064	BOT Elektrownia Turów S.A.	No			No
21600	21600	PL0066	EC Bydgoszcz II	No			No
21601	21601	PL0067	Elektrownia Dolna Odra	No			No
21602	21602	PL0068	Elektrownia Pomorzany	No			No
21603	21603	PL0069	Elektrownia Szczecin	No			No
21604	21604	PL0070	Elektrociepłownia Kawęczyn	No			No
21605	21605	PL0071	Ciepłownia Wola	No			No
21606	21606	PL0072	Elektrociepłownia Siekierki	No			No
21607	21607	PL0073	Zakład Elektrociepłowni Polskiego Koncernu Naftowego ORLEN S.A.	No			No
21608	21608	PL0074	Przedsiębiorstwo Energetyki Cieplnej - Gliwice Sp. z o.o.	No			No
21609	21609	PL0075	Elektrociepłownie Kujawskie Sp. z o.o.	No			No
21610	21610	PL0076	Elektrociepłownie Kujawskie Sp. z o.o.	No			No
21611	21611	PL0077	"Spółka Energetyczna ""Jastrzębie"" S.A. - Elektrociepłownia ""Zofiówka"""	No			No
21612	21612	PL0078	"Spólka Energetyczna ""Jastrzębie"" S.A. - Elektrociepłownia ""Moszczenica"""	No			No
21613	21613	PL0080	Energetyka Dwory Sp. z o.o.	No			No
21614	21614	PL0081	Szczecińska Energetyka Cieplna Sp. z o.o. Ciepłownia Rejonowa Benesza	No			No
21615	21615	PL0082	PKE S.A. Elektrociepłownia Katowice	No			No
21616	21616	PL0083	Elektrociepłownia EC Nowa Sp. z o.o.	No			No
21617	21617	PL0084	Elektrociepłownia Tychy S.A.	No			No
21618	21618	PL0085	PKE S.A. Elektrownia Siersza w Trzebini	No			No
21619	21619	PL0086	PKE S.A. Elektrociepłownia Bielsko-Północ EC2	No			No
21620	21620	PL0087	PKE S.A. Elektrownia Blachownia	No			No
21621	21621	PL0089	PKE S.A. Elektrownia Jaworzno III - Elektrownia II	No			No
21622	21622	PL0090	PKE S.A. Elektrownia Jaworzno III - Elektrownia III	No			No
21623	21623	PL0091	PKE S.A. Elektrownia Łagisza	No			No
21624	21624	PL0092	PKE S.A. Elektrownia Łaziska	No			No
21625	21625	PL0093	"Elektrownia ""Stalowa Wola"" S.A."	No			No
21626	21626	PL0094	PKE S.A. Elektrociepłownia Bielsko-Biała EC1	No			No
21627	21627	PL0095	Centralna Ciepłownia w Legnicy	No			No
21628	21628	PL0096	Zakład Elektroenergetyczny H.Cz. ELSEN Sp. z o.o.	No			No
21629	21629	PL0098	Elektrownia Adamów	No			No
21630	21630	PL0099	Elektrownia Konin	No			No
21631	21631	PL0100	Elektrownia Pątnów	No			No
21632	21632	PL0101	Elektrociepłownia Czechnica	No			No
21633	21633	PL0102	Elektrociepłownia Wrocław	No			No
21634	21634	PL0103	EC Bydgoszcz III	No			No
21635	21635	PL0104	Elektrociepłownia Żerań	No			No
21636	21636	PL0200	Zespół Elektrociepłowni Bytom Spółka Akcyjna – Elektrociepłownia Miechowice	No			No
21637	21637	PL0201	Elektrociepłownia Marcel Sp. z o.o.	No			No
21638	21638	PL0202	Zakład Elektroenergetyczny H.Cz. ELSEN Sp. z o.o.	No			No
21639	21639	PL0231	PKE S.A. Elektrownia Halemba	No			No
21640	21640	PL0235	Krajowa Spółka Cukrowa S.A. w Toruniu, Oddział Cukrownia Łapy	No			No
21641	21641	PL0236	"Krajowa Spółka Cukrowa S.A. w Toruniu, Oddział ""Cukrownia Krasnystaw"""	No			No
21642	21642	PL0237	ELANA-ENERGETYKA Sp. z o.o.	No			No
21643	21643	PL0239	Centralna Ciepłownia w Lubinie	No			No
21644	21644	PL0240	EC Bydgoszcz I	No			No
21645	21645	PL0241	"""Łęczyńska Energetyka"" Spółka z o.o. w Bogdance"	No			No
21646	21646	PL0001	ANWIL SA	No			No
21647	21647	PL0002	ArcelorMittal Poland S.A. - Oddział Kraków	No			No
21648	21648	PL0003	"Zakłady Koksownicze ""Zdzieszowice"" Sp. z o.o."	No			No
21649	21649	PL0006	Elektrociepłownia nr 2	No			No
21650	21650	PL0007	Elektrociepłownia nr 3	No			No
21651	21651	PL0008	Elektrociepłownia nr 4	No			No
21652	21652	PL0009	Dalkia Poznań ZEC S.A. ECI Garbary	No			No
21653	21653	PL0010	Dalkia Poznań ZEC S.A. ECII Karolin	No			No
21654	21654	PL0011	"Elektrociepłownia ""KRAKÓW"" S.A."	No			No
21655	21655	PL0012	Elektrownia Rybnik S.A.	No			No
21656	21656	PL0013	Toruńska Energetyka Cergia S.A.	No			No
21657	21657	PL0014	Elektrociepłownie Wybrzeże SA - Elektrociepłownia Gdańska (Ec2)	No			No
21658	21658	PL0015	Elektrociepłownie Wybrzeże S.A. - Elektrociepłownia Gdyńska (Ec3)	No			No
21659	21659	PL0017	"Elektrociepłownia ""Będzin"" S.A."	No			No
21660	21660	PL0019	"Elektrociepłownia ""Zielona Góra"" S.A."	No			No
21661	21661	PL0020	Elektrociepłownia Białystok S.A.	No			No
21662	21662	PL0021	"Elektrociepłownia Chorzów ""ELCHO"" Sp. z o.o."	No			No
